dnaSampleID	sequencerRunID	internalLabID	rawDataFileName	rawDataFileDescription	rawDataFilePath	checkSum
ORNL_006-O-20180718-COMP-DNA1	HVMHLBGXG	18S_14_1312	BMI_HVMHLBGXG_Plate18S_14WellC12_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R2/BMI_HVMHLBGXG_Plate18S_14WellC12_R2.fastq.gz	38e21931135db960ec1bb3cda80851ef
ORNL_006-O-20180718-COMP-DNA1	HVMHLBGXG	18S_14_1312	BMI_HVMHLBGXG_Plate18S_14WellC12_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R1/BMI_HVMHLBGXG_Plate18S_14WellC12_R1.fastq.gz	fcb57af56ef9f0b089f873c4d8c60815
ORNL_046-O-20180718-COMP-DNA1	HVMHLBGXG	18S_14_1309	BMI_HVMHLBGXG_Plate18S_14WellH11_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R2/BMI_HVMHLBGXG_Plate18S_14WellH11_R2.fastq.gz	40a8d58116ca2b8863caf4f6fa4fddd5
ORNL_046-O-20180718-COMP-DNA1	HVMHLBGXG	18S_14_1309	BMI_HVMHLBGXG_Plate18S_14WellH11_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R1/BMI_HVMHLBGXG_Plate18S_14WellH11_R1.fastq.gz	427fe8d761454d1b01f5b70fdf538aab
ORNL_043-O-20180718-COMP-DNA1	HVMHLBGXG	18S_14_1310	BMI_HVMHLBGXG_Plate18S_14WellA12_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R1/BMI_HVMHLBGXG_Plate18S_14WellA12_R1.fastq.gz	e600c293845801163556f468c42a29c2
ORNL_043-O-20180718-COMP-DNA1	HVMHLBGXG	18S_14_1310	BMI_HVMHLBGXG_Plate18S_14WellA12_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R2/BMI_HVMHLBGXG_Plate18S_14WellA12_R2.fastq.gz	5f36c4b41a94f02e8e0455e41f2a107f
ORNL_002-M-20190610-COMP-DNA1	HY7W2BGXG	19S_26_2351	BMI_HY7W2BGXG_Plate19S_26WellB1_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY7W2BGXG_mms_R2/BMI_HY7W2BGXG_Plate19S_26WellB1_R2.fastq.gz	78d5e2789f312a5bfe6c8fbb55fb56b8
ORNL_002-M-20190610-COMP-DNA1	HY7W2BGXG	19S_26_2351	BMI_HY7W2BGXG_Plate19S_26WellB1_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY7W2BGXG_mms_R1/BMI_HY7W2BGXG_Plate19S_26WellB1_R1.fastq.gz	63796ec67be51399d9eeb47353730d84
ORNL_003-M-20190610-COMP-DNA2	HHGLLBGXH	19S_36_3356	BMI_HHGLLBGXH_Plate19S_36WellC9_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HHGLLBGXH_mms_R1/BMI_HHGLLBGXH_Plate19S_36WellC9_R1.fastq.gz	fc8e9b9efee0394a228dbc83bc949ab8
ORNL_003-M-20190610-COMP-DNA2	HHGLLBGXH	19S_36_3356	BMI_HHGLLBGXH_Plate19S_36WellC9_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HHGLLBGXH_mms_R2/BMI_HHGLLBGXH_Plate19S_36WellC9_R2.fastq.gz	00f958a39303d1c0b466f23a0fe9f41c
ORNL_006-M-20190610-COMP-DNA1	HY7W2BGXG	19S_26_2354	BMI_HY7W2BGXG_Plate19S_26WellE1_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY7W2BGXG_mms_R2/BMI_HY7W2BGXG_Plate19S_26WellE1_R2.fastq.gz	e2ceacc4d31c534cbc6ca8b095db226b
ORNL_006-M-20190610-COMP-DNA1	HY7W2BGXG	19S_26_2354	BMI_HY7W2BGXG_Plate19S_26WellE1_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY7W2BGXG_mms_R1/BMI_HY7W2BGXG_Plate19S_26WellE1_R1.fastq.gz	06f58d89a94e0738b6d36d42f7c42aa9
ORNL_049-M-20190612-COMP-DNA2	HHGLLBGXH	19S_36_3358	BMI_HHGLLBGXH_Plate19S_36WellD9_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HHGLLBGXH_mms_R1/BMI_HHGLLBGXH_Plate19S_36WellD9_R1.fastq.gz	cdfd1c2093f6b5ba35f7829a3827903f
ORNL_049-M-20190612-COMP-DNA2	HHGLLBGXH	19S_36_3358	BMI_HHGLLBGXH_Plate19S_36WellD9_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HHGLLBGXH_mms_R2/BMI_HHGLLBGXH_Plate19S_36WellD9_R2.fastq.gz	876d329bf6f0c0c66323683e63bddb88
ORNL_043-M-20190612-COMP-DNA1	HY7W2BGXG	19S_26_2356	BMI_HY7W2BGXG_Plate19S_26WellG1_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY7W2BGXG_mms_R2/BMI_HY7W2BGXG_Plate19S_26WellG1_R2.fastq.gz	c3a902492edd189c6044de959500059b
ORNL_043-M-20190612-COMP-DNA1	HY7W2BGXG	19S_26_2356	BMI_HY7W2BGXG_Plate19S_26WellG1_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY7W2BGXG_mms_R1/BMI_HY7W2BGXG_Plate19S_26WellG1_R1.fastq.gz	2e5f5ac5675a22bd5fca25952c46326c
ORNL_053-M-20190612-COMP-DNA1	HY7W2BGXG	19S_26_2359	BMI_HY7W2BGXG_Plate19S_26WellB2_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY7W2BGXG_mms_R1/BMI_HY7W2BGXG_Plate19S_26WellB2_R1.fastq.gz	b021de95dd9af36b46b1329923f13af5
ORNL_053-M-20190612-COMP-DNA1	HY7W2BGXG	19S_26_2359	BMI_HY7W2BGXG_Plate19S_26WellB2_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY7W2BGXG_mms_R2/BMI_HY7W2BGXG_Plate19S_26WellB2_R2.fastq.gz	a0f2242a6d8b226379f350c5ab9162ff
ORNL_001-M-20190613-COMP-DNA1	HY7W2BGXG	19S_13_1222	BMI_HY7W2BGXG_Plate19S_13WellG12_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY7W2BGXG_mms_R2/BMI_HY7W2BGXG_Plate19S_13WellG12_R2.fastq.gz	277cea5e1c2bdc7da7ec1aab7f273739
ORNL_001-M-20190613-COMP-DNA1	HY7W2BGXG	19S_13_1222	BMI_HY7W2BGXG_Plate19S_13WellG12_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY7W2BGXG_mms_R1/BMI_HY7W2BGXG_Plate19S_13WellG12_R1.fastq.gz	83e5c1acb7dcf2719eed269b5d2765a5
ORNL_027-M-20190614-COMP-DNA1	HY7W2BGXG	19S_26_2355	BMI_HY7W2BGXG_Plate19S_26WellF1_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY7W2BGXG_mms_R2/BMI_HY7W2BGXG_Plate19S_26WellF1_R2.fastq.gz	85912bb572142468f430cce40b447a3a
ORNL_027-M-20190614-COMP-DNA1	HY7W2BGXG	19S_26_2355	BMI_HY7W2BGXG_Plate19S_26WellF1_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY7W2BGXG_mms_R1/BMI_HY7W2BGXG_Plate19S_26WellF1_R1.fastq.gz	3c76440723bc701205192d80d47605bf
ORNL_004-M-20190614-COMP-DNA1	HY7W2BGXG	19S_26_2353	BMI_HY7W2BGXG_Plate19S_26WellD1_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY7W2BGXG_mms_R2/BMI_HY7W2BGXG_Plate19S_26WellD1_R2.fastq.gz	b0905530e1491d18e866e890677bfdf8
ORNL_004-M-20190614-COMP-DNA1	HY7W2BGXG	19S_26_2353	BMI_HY7W2BGXG_Plate19S_26WellD1_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY7W2BGXG_mms_R1/BMI_HY7W2BGXG_Plate19S_26WellD1_R1.fastq.gz	305394c7e44a3439266ddc2938cb29a3
ORNL_004-M-20200601-COMP-DNA1	HVT2HBGXJ	20S_08_0693	BMI_HVT2HBGXJ_20S_08_0693_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0693_R1.fastq.gz	f6f2050bbb328a4c8c3d391750026f75
ORNL_004-M-20200601-COMP-DNA1	HVT2HBGXJ	20S_08_0693	BMI_HVT2HBGXJ_20S_08_0693_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0693_R2.fastq.gz	4afa8ddacc97c984394e3471c45d1ee6
ORNL_004-O-20200601-COMP-DNA1	HVT2HBGXJ	20S_08_0694	BMI_HVT2HBGXJ_20S_08_0694_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0694_R1.fastq.gz	bcafce586cd329a39a98fdca8e019eed
ORNL_004-O-20200601-COMP-DNA1	HVT2HBGXJ	20S_08_0694	BMI_HVT2HBGXJ_20S_08_0694_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0694_R2.fastq.gz	7e890cd142ccf0bc9a88b11af4839601
ORNL_027-M-20200601-COMP-DNA1	HVT2HBGXJ	20S_08_0696	BMI_HVT2HBGXJ_20S_08_0696_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0696_R1.fastq.gz	43eddf67f327434fbd32b0865724643e
ORNL_027-M-20200601-COMP-DNA1	HVT2HBGXJ	20S_08_0696	BMI_HVT2HBGXJ_20S_08_0696_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0696_R2.fastq.gz	56d2e6aaccc56eb9382866a6c4d782fa
ORNL_001-M-20200601-COMP-DNA1	HVT2HBGXJ	20S_08_0688	BMI_HVT2HBGXJ_20S_08_0688_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0688_R2.fastq.gz	3c22bb6aad2e1558372c9cf41f8a2285
ORNL_001-M-20200601-COMP-DNA1	HVT2HBGXJ	20S_08_0688	BMI_HVT2HBGXJ_20S_08_0688_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0688_R1.fastq.gz	15d9af91b8ab09f64fb33d46141d5e71
ORNL_049-M-20200602-COMP-DNA1	HVT2HBGXJ	20S_08_0699	BMI_HVT2HBGXJ_20S_08_0699_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0699_R2.fastq.gz	7f89d960b43d175f8bf20c87b9507ebf
ORNL_049-M-20200602-COMP-DNA1	HVT2HBGXJ	20S_08_0699	BMI_HVT2HBGXJ_20S_08_0699_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0699_R1.fastq.gz	b0d0fc86b9d5c96946a66244d46d4a06
ORNL_046-M-20200602-COMP-DNA1	HVT2HBGXJ	20S_08_0698	BMI_HVT2HBGXJ_20S_08_0698_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0698_R2.fastq.gz	26697916c9cbeeba5630ecc8dc1dc55e
ORNL_046-M-20200602-COMP-DNA1	HVT2HBGXJ	20S_08_0698	BMI_HVT2HBGXJ_20S_08_0698_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0698_R1.fastq.gz	fe2e9f15a49a3d7d77fba2dddb5fd71e
ORNL_053-M-20200602-COMP-DNA1	HVT2HBGXJ	20S_08_0700	BMI_HVT2HBGXJ_20S_08_0700_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0700_R1.fastq.gz	73b12193516f422ea3213c6afb21a2a0
ORNL_053-M-20200602-COMP-DNA1	HVT2HBGXJ	20S_08_0700	BMI_HVT2HBGXJ_20S_08_0700_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0700_R2.fastq.gz	c8a0825deda9b1d8bc260826f74a81e4
ORNL_043-M-20200602-COMP-DNA1	HVT2HBGXJ	20S_08_0697	BMI_HVT2HBGXJ_20S_08_0697_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0697_R2.fastq.gz	daf4a8e9acb34ce80e5ab32394a4a4eb
ORNL_043-M-20200602-COMP-DNA1	HVT2HBGXJ	20S_08_0697	BMI_HVT2HBGXJ_20S_08_0697_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0697_R1.fastq.gz	b0333e172d39c39434ef3dd9c62355d1
ORNL_002-M-20200603-COMP-DNA1	HVT2HBGXJ	20S_08_0689	BMI_HVT2HBGXJ_20S_08_0689_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0689_R1.fastq.gz	83f74d0996e1a4af1298001881f6d595
ORNL_002-M-20200603-COMP-DNA1	HVT2HBGXJ	20S_08_0689	BMI_HVT2HBGXJ_20S_08_0689_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0689_R2.fastq.gz	bdc4dced0493d91abea439d998340c7c
ORNL_002-O-20200603-COMP-DNA1	HVT2HBGXJ	20S_08_0690	BMI_HVT2HBGXJ_20S_08_0690_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0690_R2.fastq.gz	397a7250c42e39e05c856054f9a5aec1
ORNL_002-O-20200603-COMP-DNA1	HVT2HBGXJ	20S_08_0690	BMI_HVT2HBGXJ_20S_08_0690_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0690_R1.fastq.gz	4c12723c9b8e7fce1de81178786004f4
ORNL_003-M-20200603-COMP-DNA1	HVT2HBGXJ	20S_08_0691	BMI_HVT2HBGXJ_20S_08_0691_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0691_R1.fastq.gz	54e6b7cf6ed75935a3501e86c21f7950
ORNL_003-M-20200603-COMP-DNA1	HVT2HBGXJ	20S_08_0691	BMI_HVT2HBGXJ_20S_08_0691_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0691_R2.fastq.gz	e92f840f44916688224228618f2a1943
ORNL_003-O-20200603-COMP-DNA1	HVT2HBGXJ	20S_08_0692	BMI_HVT2HBGXJ_20S_08_0692_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0692_R1.fastq.gz	a93e1a3b43945aabf87ce2e229dbc750
ORNL_003-O-20200603-COMP-DNA1	HVT2HBGXJ	20S_08_0692	BMI_HVT2HBGXJ_20S_08_0692_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0692_R2.fastq.gz	343decebb7211de271dacde547d820cf
ORNL_006-M-20200603-COMP-DNA1	HVT2HBGXJ	20S_08_0695	BMI_HVT2HBGXJ_20S_08_0695_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0695_R2.fastq.gz	5411367c9df0fa6b9c04ea42a0b31989
ORNL_006-M-20200603-COMP-DNA1	HVT2HBGXJ	20S_08_0695	BMI_HVT2HBGXJ_20S_08_0695_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0695_R1.fastq.gz	34fb33404c1cdd3038e6c55eb9f9679f
DELA_005-M-20190624-COMP-DNA1	H25VYBGXH	19S_26_2390	BMI_H25VYBGXH_19S_26WellA6_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_H25VYBGXH_mms_R1/BMI_H25VYBGXH_19S_26WellA6_R1.fastq.gz	1caff251178a25f77c60b230927c6d02
DELA_005-M-20190624-COMP-DNA1	H25VYBGXH	19S_26_2390	BMI_H25VYBGXH_19S_26WellA6_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_H25VYBGXH_mms_R2/BMI_H25VYBGXH_19S_26WellA6_R2.fastq.gz	c7457463b1891effd8caea2543498cf3
DELA_014-M-20190624-COMP-DNA1	H25VYBGXH	19S_26_2391	BMI_H25VYBGXH_19S_26WellB6_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_H25VYBGXH_mms_R2/BMI_H25VYBGXH_19S_26WellB6_R2.fastq.gz	f76d1aa094e38bcf69a6b584d529eac5
DELA_014-M-20190624-COMP-DNA1	H25VYBGXH	19S_26_2391	BMI_H25VYBGXH_19S_26WellB6_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_H25VYBGXH_mms_R1/BMI_H25VYBGXH_19S_26WellB6_R1.fastq.gz	235f613186febeefe7324ed09657f8e3
DELA_002-M-20190624-COMP-DNA1	H25VYBGXH	19S_26_2387	BMI_H25VYBGXH_19S_26WellF5_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_H25VYBGXH_mms_R1/BMI_H25VYBGXH_19S_26WellF5_R1.fastq.gz	e2869c9b3d8d5c66710acad15dc91855
DELA_002-M-20190624-COMP-DNA1	H25VYBGXH	19S_26_2387	BMI_H25VYBGXH_19S_26WellF5_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_H25VYBGXH_mms_R2/BMI_H25VYBGXH_19S_26WellF5_R2.fastq.gz	df41495705b27faf6efe084a1a988b7f
DELA_004-M-20190624-COMP-DNA1	H25VYBGXH	19S_26_2389	BMI_H25VYBGXH_19S_26WellH5_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_H25VYBGXH_mms_R1/BMI_H25VYBGXH_19S_26WellH5_R1.fastq.gz	6153a3427a75544c9d73fa44f2fe0613
DELA_004-M-20190624-COMP-DNA1	H25VYBGXH	19S_26_2389	BMI_H25VYBGXH_19S_26WellH5_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_H25VYBGXH_mms_R2/BMI_H25VYBGXH_19S_26WellH5_R2.fastq.gz	f186f5c91ece1ddd62f8d49efc42b5ac
DELA_001-M-20190626-COMP-DNA1	HY7W2BGXG	19S_26_2386	BMI_HY7W2BGXG_Plate19S_26WellE5_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY7W2BGXG_mms_R2/BMI_HY7W2BGXG_Plate19S_26WellE5_R2.fastq.gz	a08e641aceb0eb3abda640fd7bb37c5b
DELA_001-M-20190626-COMP-DNA1	HY7W2BGXG	19S_26_2386	BMI_HY7W2BGXG_Plate19S_26WellE5_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HY7W2BGXG_mms_R1/BMI_HY7W2BGXG_Plate19S_26WellE5_R1.fastq.gz	e34f166761718a12a514e71f02034f83
DELA_038-M-20190626-COMP-DNA1	H25VYBGXH	19S_26_2393	BMI_H25VYBGXH_19S_26WellD6_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_H25VYBGXH_mms_R2/BMI_H25VYBGXH_19S_26WellD6_R2.fastq.gz	4d362469fa2f92c30085f6fc9ba24362
DELA_038-M-20190626-COMP-DNA1	H25VYBGXH	19S_26_2393	BMI_H25VYBGXH_19S_26WellD6_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_H25VYBGXH_mms_R1/BMI_H25VYBGXH_19S_26WellD6_R1.fastq.gz	4c398382a2bca51cb9d32f99f88c10ad
DELA_041-M-20190626-COMP-DNA1	H25VYBGXH	19S_26_2395	BMI_H25VYBGXH_19S_26WellF6_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_H25VYBGXH_mms_R1/BMI_H25VYBGXH_19S_26WellF6_R1.fastq.gz	36e1ce880a2e6b5e4ed6e15015172e3b
DELA_041-M-20190626-COMP-DNA1	H25VYBGXH	19S_26_2395	BMI_H25VYBGXH_19S_26WellF6_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_H25VYBGXH_mms_R2/BMI_H25VYBGXH_19S_26WellF6_R2.fastq.gz	79e6562e2195799b3c3c406a14070b5e
DELA_003-M-20190626-COMP-DNA1	H25VYBGXH	19S_26_2388	BMI_H25VYBGXH_19S_26WellG5_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_H25VYBGXH_mms_R1/BMI_H25VYBGXH_19S_26WellG5_R1.fastq.gz	47e8f6cfeec933db48a08a583fcfee97
DELA_003-M-20190626-COMP-DNA1	H25VYBGXH	19S_26_2388	BMI_H25VYBGXH_19S_26WellG5_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_H25VYBGXH_mms_R2/BMI_H25VYBGXH_19S_26WellG5_R2.fastq.gz	ae4f04af5f6eaa8e1bd61243db56f2c1
DELA_037-M-20190626-COMP-DNA1	H25VYBGXH	19S_26_2392	BMI_H25VYBGXH_19S_26WellC6_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_H25VYBGXH_mms_R2/BMI_H25VYBGXH_19S_26WellC6_R2.fastq.gz	3c4b2c3d2942944a9c8488186da50416
DELA_037-M-20190626-COMP-DNA1	H25VYBGXH	19S_26_2392	BMI_H25VYBGXH_19S_26WellC6_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_H25VYBGXH_mms_R1/BMI_H25VYBGXH_19S_26WellC6_R1.fastq.gz	d56b94af82d84f9145dca60d33252bc2
DELA_040-M-20190626-COMP-DNA1	H25VYBGXH	19S_26_2394	BMI_H25VYBGXH_19S_26WellE6_R2.fastq.gz	R2 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_H25VYBGXH_mms_R2/BMI_H25VYBGXH_19S_26WellE6_R2.fastq.gz	ae3438425f5c1afe61a3cd061ea3129b
DELA_040-M-20190626-COMP-DNA1	H25VYBGXH	19S_26_2394	BMI_H25VYBGXH_19S_26WellE6_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_H25VYBGXH_mms_R1/BMI_H25VYBGXH_19S_26WellE6_R1.fastq.gz	37ab6dd715fc0260d37f9887077bfde3
TALL_003-M-20180620-COMP-DNA2	HVMHLBGXG	18S_12_1128	BMI_HVMHLBGXG_Plate18S_12WellG12_R1.fastq.gz	R1 metagenomic archive of fastq files	https://storage.neonscience.org/neon-microbial-raw-seq-files/2020/BMI_HVMHLBGXG_mms_R1/BMI_HVMHLBGXG_Plate18S_12WellG12_R1.fastq.gz	49de79d37dd59d0e42ee152904d2e679
